sourceTypeID,modelYearID,fuelTypeID,engTechID,fuelEngFraction
32,1983,5,1,0.000000000000001
32,1983,9,30,0.000000000000001
32,1984,1,1,0.948174012
32,1984,2,1,0.051825988
32,1984,5,1,0.000000000000001
32,1984,9,30,0.000000000000001
32,1985,1,1,0.957569054
32,1985,2,1,0.042430946
32,1985,5,1,0.000000000000001
32,1985,9,30,0.000000000000001
32,1986,1,1,0.956498355
32,1986,2,1,0.043501645
32,1986,5,1,0.000000000000001
32,1986,9,30,0.000000000000001
32,1987,1,1,0.986228124
32,1987,2,1,0.013771876
32,1987,5,1,0.000000000000001
32,1987,9,30,0.000000000000001
32,1988,1,1,0.952063139
32,1988,2,1,0.047936861
32,1988,5,1,0.000000000000001
32,1988,9,30,0.000000000000001
32,1989,1,1,0.976238136
32,1989,2,1,0.023761864
32,1989,5,1,0.000000000000001
32,1989,9,30,0.000000000000001
32,1990,1,1,0.984399412
32,1990,2,1,0.015600588
32,1990,5,1,0.000000000000001
32,1990,9,30,0.000000000000001
32,1991,1,1,0.936987587
32,1991,2,1,0.063012413
32,1991,5,1,0.000000000000001
32,1991,9,30,0.000000000000001
32,1992,1,1,0.95122002
32,1992,2,1,0.04877998
32,1992,5,1,0.000000000000001
32,1992,9,30,0.000000000000001
32,1993,1,1,0.973573711
32,1993,2,1,0.026426289
32,1993,5,1,0.000000000000001
32,1993,9,30,0.000000000000001
32,1994,1,1,0.97427942
32,1994,2,1,0.02572058
32,1994,5,1,0.000000000000001
32,1994,9,30,0.000000000000001
32,1995,1,1,0.931618226
32,1995,2,1,0.068381774
32,1995,5,1,0.000000000000001
32,1995,9,30,0.000000000000001
32,1996,1,1,0.970848884
32,1996,2,1,0.029151116
32,1996,5,1,0.000000000000001
32,1996,9,30,0.000000000000001
32,1997,1,1,0.927021475
32,1997,2,1,0.072978525
32,1997,5,1,0.000000000000001
32,1997,9,30,0.000000000000001
32,1998,1,1,0.928782892
32,1998,2,1,0.050483574
32,1998,5,1,0.020733535
32,1998,9,30,0.000000000000001
32,1999,1,1,0.892741826
32,1999,2,1,0.070555109
32,1999,5,1,0.036703065
32,1999,9,30,0.000000000000001
32,2000,1,1,0.902061553
32,2000,2,1,0.050773974
32,2000,5,1,0.047164473
32,2000,9,30,0.000000000000001
32,2001,1,1,0.864197217
32,2001,2,1,0.092295638
32,2001,5,1,0.043507145
32,2001,9,30,0.000000000000001
32,2002,1,1,0.892260175
32,2002,2,1,0.044335906
32,2002,5,1,0.063403919
32,2002,9,30,0.000000000000001
32,2003,1,1,0.886711547
32,2003,2,1,0.049107286
32,2003,5,1,0.064181167
32,2003,9,30,0.000000000000001
32,2004,1,1,0.903082546
32,2004,2,1,0.04878506
32,2004,5,1,0.048132394
32,2004,9,30,0.000000000000001
32,2005,1,1,0.891763575
32,2005,2,1,0.053577869
32,2005,5,1,0.054658556
32,2005,9,30,0.000000000000001
32,2006,1,1,0.89342941
32,2006,2,1,0.062001362
32,2006,5,1,0.044569228
32,2006,9,30,0.000000000000001
32,2007,1,1,0.831468157
32,2007,2,1,0.052103993
32,2007,5,1,0.11642785
32,2007,9,30,0.000000000000001
32,2008,1,1,0.845132883
32,2008,2,1,0.059449149
32,2008,5,1,0.095417968
32,2008,9,30,0.000000000000001
32,2009,1,1,0.796633942
32,2009,2,1,0.044576125
32,2009,5,1,0.158789934
32,2009,9,30,0.000000000000001
32,2010,1,1,0.77879619
32,2010,2,1,0.03793097
32,2010,5,1,0.18327284
32,2010,9,30,0.000000000000001
32,2011,1,1,0.702365696
32,2011,2,1,0.053085086
32,2011,5,1,0.244549218
32,2011,9,30,0.000000000000001
32,2012,1,1,0.695092734
32,2012,2,1,0.053085086
32,2012,5,1,0.25182218
32,2012,9,30,0.000000000000001
32,2013,1,1,0.755713215
32,2013,2,1,0.053085086
32,2013,5,1,0.191201699
32,2013,9,30,0.000000000000001
32,2014,1,1,0.760358217
32,2014,2,1,0.053085086
32,2014,5,1,0.186556697
32,2014,9,30,0.000000000000001
32,2015,1,1,0.769920014
32,2015,2,1,0.053085086
32,2015,5,1,0.1769949
32,2015,9,30,0.000000000000001
32,2016,1,1,0.77229505
32,2016,2,1,0.053085086
32,2016,5,1,0.174619865
32,2016,9,30,0.000000000000001
32,2017,1,1,0.771987761
32,2017,2,1,0.053085086
32,2017,5,1,0.174927153
32,2017,9,30,0.000000000000001
32,2018,1,1,0.769109955
32,2018,2,1,0.053085086
32,2018,5,1,0.177804959
32,2018,9,30,0.000000000000001
32,2019,1,1,0.764934786
32,2019,2,1,0.053085086
32,2019,5,1,0.181980129
32,2019,9,30,0.000000000000001
32,2020,1,1,0.76907578
32,2020,2,1,0.053085086
32,2020,5,1,0.177839134
32,2020,9,30,0.000000000000001
32,2021,1,1,0.767340521
32,2021,2,1,0.053085086
32,2021,5,1,0.179574394
32,2021,9,30,0.000000000000001
32,2022,1,1,0.76202955
32,2022,2,1,0.053085086
32,2022,5,1,0.184885364
32,2022,9,30,0.000000000000001
32,2023,1,1,0.767092784
32,2023,2,1,0.053085086
32,2023,5,1,0.17982213
32,2023,9,30,0.000000000000001
32,2024,1,1,0.769031458
32,2024,2,1,0.053085086
32,2024,5,1,0.177883456
32,2024,9,30,0.000000000000001
32,2025,1,1,0.768644383
32,2025,2,1,0.053085086
32,2025,5,1,0.178270532
32,2025,9,30,0.000000000000001
32,2026,1,1,0.768158259
32,2026,2,1,0.053085086
32,2026,5,1,0.178756655
32,2026,9,30,0.000000000000001
32,2027,1,1,0.767087911
32,2027,2,1,0.053085086
32,2027,5,1,0.179827004
32,2027,9,30,0.000000000000001
32,2028,1,1,0.765693179
32,2028,2,1,0.053085086
32,2028,5,1,0.181221736
32,2028,9,30,0.000000000000001
32,2029,1,1,0.76387555
32,2029,2,1,0.053085086
32,2029,5,1,0.183039365
32,2029,9,30,0.000000000000001
32,2030,1,1,0.762105968
32,2030,2,1,0.053085086
32,2030,5,1,0.184808946
32,2030,9,30,0.000000000000001
32,2031,1,1,0.761592712
32,2031,2,1,0.053085086
32,2031,5,1,0.185322203
32,2031,9,30,0.000000000000001
32,2032,1,1,0.762640592
32,2032,2,1,0.053085086
32,2032,5,1,0.184274322
32,2032,9,30,0.000000000000001
32,2033,1,1,0.764326413
32,2033,2,1,0.053085086
32,2033,5,1,0.182588501
32,2033,9,30,0.000000000000001
32,2034,1,1,0.765769517
32,2034,2,1,0.053085086
32,2034,5,1,0.181145397
32,2034,9,30,0.000000000000001
32,2035,1,1,0.767958488
32,2035,2,1,0.053085086
32,2035,5,1,0.178956426
32,2035,9,30,0.000000000000001
32,2036,1,1,0.768902139
32,2036,2,1,0.053085086
32,2036,5,1,0.178012775
32,2036,9,30,0.000000000000001
32,2037,1,1,0.769918901
32,2037,2,1,0.053085086
32,2037,5,1,0.176996013
32,2037,9,30,0.000000000000001
32,2038,1,1,0.770698896
32,2038,2,1,0.053085086
32,2038,5,1,0.176216018
32,2038,9,30,0.000000000000001
32,2039,1,1,0.77070671
32,2039,2,1,0.053085086
32,2039,5,1,0.176208205
32,2039,9,30,0.000000000000001
32,2040,1,1,0.770710813
32,2040,2,1,0.053085086
32,2040,5,1,0.176204102
32,2040,9,30,0.000000000000001
32,2041,1,1,0.770710813
32,2041,2,1,0.053085086
32,2041,5,1,0.176204102
32,2041,9,30,0.000000000000001
32,2042,1,1,0.770710813
32,2042,2,1,0.053085086
32,2042,5,1,0.176204102
32,2042,9,30,0.000000000000001
32,2043,1,1,0.770710813
32,2043,2,1,0.053085086
32,2043,5,1,0.176204102
32,2043,9,30,0.000000000000001
32,2044,1,1,0.770710813
32,2044,2,1,0.053085086
32,2044,5,1,0.176204102
32,2044,9,30,0.000000000000001
32,2045,1,1,0.770710813
32,2045,2,1,0.053085086
32,2045,5,1,0.176204102
32,2045,9,30,0.000000000000001
32,2046,1,1,0.770710813
32,2046,2,1,0.053085086
32,2046,5,1,0.176204102
32,2046,9,30,0.000000000000001
32,2047,1,1,0.770710813
32,2047,2,1,0.053085086
32,2047,5,1,0.176204102
32,2047,9,30,0.000000000000001
32,2048,1,1,0.770710813
32,2048,2,1,0.053085086
32,2048,5,1,0.176204102
32,2048,9,30,0.000000000000001
32,2049,1,1,0.770710813
32,2049,2,1,0.053085086
32,2049,5,1,0.176204102
32,2049,9,30,0.000000000000001
32,2050,1,1,0.770710813
32,2050,2,1,0.053085086
32,2050,5,1,0.176204102
32,2050,9,30,0.000000000000001
41,1960,2,1,1
41,1961,2,1,1
41,1962,2,1,1
41,1963,2,1,1
41,1964,2,1,1
41,1965,2,1,1
41,1966,2,1,1
41,1967,2,1,1
41,1968,2,1,1
41,1969,2,1,1
41,1970,2,1,1
41,1971,2,1,1
41,1972,2,1,1
41,1973,2,1,1
41,1974,2,1,1
41,1975,2,1,1
41,1976,2,1,1
41,1977,2,1,1
41,1978,2,1,1
41,1979,2,1,1
41,1980,2,1,1
41,1981,2,1,1
41,1982,2,1,1
41,1983,2,1,1
41,1984,2,1,1
41,1985,2,1,1
41,1986,2,1,1
41,1987,2,1,1
41,1988,2,1,1
41,1989,2,1,1
41,1990,2,1,1
41,1991,2,1,1
41,1992,2,1,1
41,1993,2,1,1
41,1994,2,1,1
41,1995,2,1,1
41,1996,2,1,1
41,1997,2,1,1
41,1998,2,1,1
41,1999,2,1,1
41,2000,2,1,1
41,2001,2,1,1
41,2002,2,1,1
41,2003,2,1,1
41,2004,2,1,1
41,2005,2,1,1
41,2006,2,1,1
41,2007,2,1,1
41,2008,2,1,1
41,2009,2,1,1
41,2010,2,1,1
41,2011,2,1,1
41,2012,2,1,1
41,2013,2,1,1
41,2014,2,1,1
41,2015,2,1,1
41,2016,2,1,1
41,2017,2,1,1
41,2018,2,1,1
41,2019,2,1,1
41,2020,2,1,1
41,2021,2,1,1
41,2022,2,1,1
41,2023,2,1,1
41,2024,2,1,1
41,2025,2,1,1
41,2026,2,1,1
41,2027,2,1,1
41,2028,2,1,1
41,2029,2,1,1
41,2030,2,1,1
41,2031,2,1,1
41,2032,2,1,1
41,2033,2,1,1
41,2034,2,1,1
41,2035,2,1,1
41,2036,2,1,1
41,2037,2,1,1
41,2038,2,1,1
41,2039,2,1,1
41,2040,2,1,1
41,2041,2,1,1
41,2042,2,1,1
41,2043,2,1,1
41,2044,2,1,1
41,2045,2,1,1
41,2046,2,1,1
41,2047,2,1,1
41,2048,2,1,1
41,2049,2,1,1
41,2050,2,1,1
42,1960,1,1,0.009615385
42,1960,2,1,0.990384615
42,1960,3,1,0.000000000000001
42,1961,1,1,0.009615385
42,1961,2,1,0.990384615
42,1961,3,1,0.000000000000001
42,1962,1,1,0.009615385
42,1962,2,1,0.990384615
42,1962,3,1,0.000000000000001
42,1963,1,1,0.009615385
42,1963,2,1,0.990384615
42,1963,3,1,0.000000000000001
42,1964,1,1,0.009615385
42,1964,2,1,0.990384615
42,1964,3,1,0.000000000000001
42,1965,1,1,0.009615385
42,1965,2,1,0.990384615
42,1965,3,1,0.000000000000001
42,1966,1,1,0.009615385
42,1966,2,1,0.990384615
42,1966,3,1,0.000000000000001
42,1967,1,1,0.009615385
42,1967,2,1,0.990384615
42,1967,3,1,0.000000000000001
42,1968,1,1,0.009615385
42,1968,2,1,0.990384615
42,1968,3,1,0.000000000000001
42,1969,1,1,0.009615385
42,1969,2,1,0.990384615
42,1969,3,1,0.000000000000001
42,1970,1,1,0.009615385
42,1970,2,1,0.990384615
42,1970,3,1,0.000000000000001
42,1971,1,1,0.009615385
42,1971,2,1,0.990384615
42,1971,3,1,0.000000000000001
42,1972,1,1,0.009615385
42,1972,2,1,0.990384615
42,1972,3,1,0.000000000000001
42,1973,1,1,0.009615385
42,1973,2,1,0.990384615
42,1973,3,1,0.000000000000001
42,1974,1,1,0.009615385
42,1974,2,1,0.990384615
42,1974,3,1,0.000000000000001
42,1975,1,1,0.009615385
42,1975,2,1,0.990384615
42,1975,3,1,0.000000000000001
42,1976,1,1,0.009615385
42,1976,2,1,0.990384615
42,1976,3,1,0.000000000000001
42,1977,1,1,0.009615385
42,1977,2,1,0.990384615
42,1977,3,1,0.000000000000001
42,1978,1,1,0.009615385
42,1978,2,1,0.990384615
42,1978,3,1,0.000000000000001
42,1979,1,1,0.009615385
42,1979,2,1,0.990384615
42,1979,3,1,0.000000000000001
42,1980,1,1,0.009615385
42,1980,2,1,0.990384615
42,1980,3,1,0.000000000000001
42,1981,1,1,0.008695652
42,1981,2,1,0.991304348
42,1981,3,1,0.000000000000001
42,1982,1,1,0.011320755
42,1982,2,1,0.988679245
42,1982,3,1,0.000000000000001
42,1983,1,1,0.008080808
42,1983,2,1,0.991919192
42,1983,3,1,0.000000000000001
42,1984,1,1,0.00967118
42,1984,2,1,0.99032882
42,1984,3,1,0.000000000000001
42,1985,1,1,0.010447761
42,1985,2,1,0.989552239
42,1985,3,1,0.000000000000001
42,1986,1,1,0.010243278
42,1986,2,1,0.989756722
42,1986,3,1,0.000000000000001
42,1987,1,1,0.009825328
42,1987,2,1,0.990174672
42,1987,3,1,0.000000000000001
42,1988,1,1,0.00999001
42,1988,2,1,0.99000999
42,1988,3,1,0.000000000000001
42,1989,1,1,0.009441385
42,1989,2,1,0.990558615
42,1989,3,1,0.000000000000001
42,1990,1,1,0.010173549
42,1990,2,1,0.982645123
42,1990,3,1,0.007181329
42,1991,1,1,0.009632224
42,1991,2,1,0.971978984
42,1991,3,1,0.018388792
42,1992,1,1,0.009751773
42,1992,2,1,0.944148936
42,1992,3,1,0.046099291
42,1993,1,1,0.009237875
42,1993,2,1,0.914549654
42,1993,3,1,0.076212471
42,1994,1,1,0.010210593
42,1994,2,1,0.904913848
42,1994,3,1,0.084875558
42,1995,1,1,0.010022272
42,1995,2,1,0.836859688
42,1995,3,1,0.15311804
42,1996,1,1,0.009941256
42,1996,2,1,0.892001808
42,1996,3,1,0.098056936
42,1997,1,1,0.009676062
42,1997,2,1,0.816154817
42,1997,3,1,0.174169121
42,1998,1,1,0.009992314
42,1998,2,1,0.840891622
42,1998,3,1,0.149116065
42,1999,1,1,0.009927798
42,1999,2,1,0.877256318
42,1999,3,1,0.112815884
42,2000,1,1,0.008437271
42,2000,2,1,0.915627293
42,2000,3,1,0.075935437
42,2001,1,1,0.008933002
42,2001,2,1,0.904962779
42,2001,3,1,0.086104218
42,2002,1,1,0.008956949
42,2002,2,1,0.891071945
42,2002,3,1,0.099971107
42,2003,1,1,0.009367681
42,2003,2,1,0.880562061
42,2003,3,1,0.110070258
42,2004,1,1,0.008892714
42,2004,2,1,0.868330465
42,2004,3,1,0.122776822
42,2005,1,1,0.010458759
42,2005,2,1,0.856192061
42,2005,3,1,0.13334918
42,2006,1,1,0.011887073
42,2006,2,1,0.847325409
42,2006,3,1,0.140787519
42,2007,1,1,0.012987013
42,2007,2,1,0.83982684
42,2007,3,1,0.147186147
42,2008,1,1,0.015932023
42,2008,2,1,0.829261816
42,2008,3,1,0.15480616
42,2009,1,1,0.019101124
42,2009,2,1,0.825468165
42,2009,3,1,0.155430712
42,2010,1,1,0.021080874
42,2010,2,1,0.81985435
42,2010,3,1,0.159064776
42,2011,1,1,0.024618992
42,2011,2,1,0.817350528
42,2011,3,1,0.158030481
42,2012,1,1,0.024618992
42,2012,2,1,0.817350528
42,2012,3,1,0.158030481
42,2013,1,1,0.024618992
42,2013,2,1,0.817350528
42,2013,3,1,0.158030481
42,2014,1,1,0.024618992
42,2014,2,1,0.817350528
42,2014,3,1,0.158030481
42,2015,1,1,0.024618992
42,2015,2,1,0.817350528
42,2015,3,1,0.158030481
42,2016,1,1,0.024618992
42,2016,2,1,0.817350528
42,2016,3,1,0.158030481
42,2017,1,1,0.024618992
42,2017,2,1,0.817350528
42,2017,3,1,0.158030481
42,2018,1,1,0.024618992
42,2018,2,1,0.817350528
42,2018,3,1,0.158030481
42,2019,1,1,0.024618992
42,2019,2,1,0.817350528
42,2019,3,1,0.158030481
42,2020,1,1,0.024618992
42,2020,2,1,0.817350528
42,2020,3,1,0.158030481
42,2021,1,1,0.024618992
42,2021,2,1,0.817350528
42,2021,3,1,0.158030481
42,2022,1,1,0.024618992
42,2022,2,1,0.817350528
42,2022,3,1,0.158030481
42,2023,1,1,0.024618992
42,2023,2,1,0.817350528
42,2023,3,1,0.158030481
42,2024,1,1,0.024618992
42,2024,2,1,0.817350528
42,2024,3,1,0.158030481
42,2025,1,1,0.024618992
42,2025,2,1,0.817350528
42,2025,3,1,0.158030481
42,2026,1,1,0.024618992
42,2026,2,1,0.817350528
42,2026,3,1,0.158030481
42,2027,1,1,0.024618992
42,2027,2,1,0.817350528
42,2027,3,1,0.158030481
42,2028,1,1,0.024618992
42,2028,2,1,0.817350528
42,2028,3,1,0.158030481
42,2029,1,1,0.024618992
42,2029,2,1,0.817350528
42,2029,3,1,0.158030481
42,2030,1,1,0.024618992
42,2030,2,1,0.817350528
42,2030,3,1,0.158030481
42,2031,1,1,0.024618992
42,2031,2,1,0.817350528
42,2031,3,1,0.158030481
42,2032,1,1,0.024618992
42,2032,2,1,0.817350528
42,2032,3,1,0.158030481
42,2033,1,1,0.024618992
42,2033,2,1,0.817350528
42,2033,3,1,0.158030481
42,2034,1,1,0.024618992
42,2034,2,1,0.817350528
42,2034,3,1,0.158030481
42,2035,1,1,0.024618992
42,2035,2,1,0.817350528
42,2035,3,1,0.158030481
42,2036,1,1,0.024618992
42,2036,2,1,0.817350528
42,2036,3,1,0.158030481
42,2037,1,1,0.024618992
42,2037,2,1,0.817350528
42,2037,3,1,0.158030481
42,2038,1,1,0.024618992
42,2038,2,1,0.817350528
42,2038,3,1,0.158030481
42,2039,1,1,0.024618992
42,2039,2,1,0.817350528
42,2039,3,1,0.158030481
42,2040,1,1,0.024618992
42,2040,2,1,0.817350528
42,2040,3,1,0.158030481
42,2041,1,1,0.024618992
42,2041,2,1,0.817350528
42,2041,3,1,0.158030481
42,2042,1,1,0.024618992
42,2042,2,1,0.817350528
42,2042,3,1,0.158030481
42,2043,1,1,0.024618992
42,2043,2,1,0.817350528
42,2043,3,1,0.158030481
42,2044,1,1,0.024618992
42,2044,2,1,0.817350528
42,2044,3,1,0.158030481
42,2045,1,1,0.024618992
42,2045,2,1,0.817350528
42,2045,3,1,0.158030481
42,2046,1,1,0.024618992
42,2046,2,1,0.817350528
42,2046,3,1,0.158030481
42,2047,1,1,0.024618992
42,2047,2,1,0.817350528
42,2047,3,1,0.158030481
42,2048,1,1,0.024618992
42,2048,2,1,0.817350528
42,2048,3,1,0.158030481
42,2049,1,1,0.024618992
42,2049,2,1,0.817350528
42,2049,3,1,0.158030481
42,2050,1,1,0.024618992
42,2050,2,1,0.817350528
42,2050,3,1,0.158030481
43,1960,1,1,0.940821256
43,1960,2,1,0.059178744
43,1961,1,1,0.940821256
43,1961,2,1,0.059178744
43,1962,1,1,0.940821256
43,1962,2,1,0.059178744
43,1963,1,1,0.940821256
43,1963,2,1,0.059178744
43,1964,1,1,0.940821256
43,1964,2,1,0.059178744
43,1965,1,1,0.940821256
43,1965,2,1,0.059178744
43,1966,1,1,0.940821256
43,1966,2,1,0.059178744
43,1967,1,1,0.940821256
43,1967,2,1,0.059178744
43,1968,1,1,0.940821256
43,1968,2,1,0.059178744
43,1969,1,1,0.940821256
43,1969,2,1,0.059178744
43,1970,1,1,0.940821256
43,1970,2,1,0.059178744
43,1971,1,1,0.940821256
43,1971,2,1,0.059178744
43,1972,1,1,0.940821256
43,1972,2,1,0.059178744
43,1973,1,1,0.940821256
43,1973,2,1,0.059178744
43,1974,1,1,0.940821256
43,1974,2,1,0.059178744
43,1975,1,1,0.940821256
43,1975,2,1,0.059178744
43,1976,1,1,0.940821256
43,1976,2,1,0.059178744
43,1977,1,1,0.940821256
43,1977,2,1,0.059178744
43,1978,1,1,0.940821256
43,1978,2,1,0.059178744
43,1979,1,1,0.940821256
43,1979,2,1,0.059178744
43,1980,1,1,0.940821256
43,1980,2,1,0.059178744
43,1981,1,1,0.735968379
43,1981,2,1,0.264031621
43,1982,1,1,0.674094708
43,1982,2,1,0.325905292
43,1983,1,1,0.675966387
43,1983,2,1,0.324033613
43,1984,1,1,0.615470574
43,1984,2,1,0.384529426
43,1985,1,1,0.484440228
43,1985,2,1,0.515559772
43,1986,1,1,0.326735093
43,1986,2,1,0.673264907
43,1987,1,1,0.265492451
43,1987,2,1,0.734507549
43,1988,1,1,0.249783799
43,1988,2,1,0.750216201
43,1989,1,1,0.229048843
43,1989,2,1,0.770951157
43,1990,1,1,0.124058311
43,1990,2,1,0.875941689
43,1991,1,1,0.089512653
43,1991,2,1,0.910487347
43,1992,1,1,0.010014811
43,1992,2,1,0.989985189
43,1993,1,1,0.120503188
43,1993,2,1,0.879496812
43,1994,1,1,0.147440691
43,1994,2,1,0.852559309
43,1995,1,1,0.114309157
43,1995,2,1,0.885690843
43,1996,1,1,0.041545613
43,1996,2,1,0.958454387
43,1997,1,1,0.010019895
43,1997,2,1,0.989980105
43,1998,1,1,0.009974726
43,1998,2,1,0.990025274
43,1999,1,1,0.00999867
43,1999,2,1,0.99000133
43,2000,1,1,0.010007506
43,2000,2,1,0.989992494
43,2001,1,1,0.010011494
43,2001,2,1,0.989988506
43,2002,1,1,0.01001283
43,2002,2,1,0.98998717
43,2003,1,1,0.009989161
43,2003,2,1,0.990010839
43,2004,1,1,0.010013115
43,2004,2,1,0.989986885
43,2005,1,1,0.009991214
43,2005,2,1,0.990008786
43,2006,1,1,0.00999754
43,2006,2,1,0.99000246
43,2007,1,1,0.010009824
43,2007,2,1,0.989990176
43,2008,1,1,0.01000389
43,2008,2,1,0.98999611
43,2009,1,1,0.009990194
43,2009,2,1,0.990009806
43,2010,1,1,0.010001825
43,2010,2,1,0.989998175
43,2011,1,1,0.010015162
43,2011,2,1,0.989984838
43,2012,1,1,0.010015162
43,2012,2,1,0.989984838
43,2013,1,1,0.010015162
43,2013,2,1,0.989984838
43,2014,1,1,0.010015162
43,2014,2,1,0.989984838
43,2015,1,1,0.010015162
43,2015,2,1,0.989984838
43,2016,1,1,0.010015162
43,2016,2,1,0.989984838
43,2017,1,1,0.010015162
43,2017,2,1,0.989984838
43,2018,1,1,0.010015162
43,2018,2,1,0.989984838
43,2019,1,1,0.010015162
43,2019,2,1,0.989984838
43,2020,1,1,0.010015162
43,2020,2,1,0.989984838
43,2021,1,1,0.010015162
43,2021,2,1,0.989984838
43,2022,1,1,0.010015162
43,2022,2,1,0.989984838
43,2023,1,1,0.010015162
43,2023,2,1,0.989984838
43,2024,1,1,0.010015162
43,2024,2,1,0.989984838
43,2025,1,1,0.010015162
43,2025,2,1,0.989984838
43,2026,1,1,0.010015162
43,2026,2,1,0.989984838
43,2027,1,1,0.010015162
43,2027,2,1,0.989984838
43,2028,1,1,0.010015162
43,2028,2,1,0.989984838
43,2029,1,1,0.010015162
43,2029,2,1,0.989984838
43,2030,1,1,0.010015162
43,2030,2,1,0.989984838
43,2031,1,1,0.010015162
43,2031,2,1,0.989984838
43,2032,1,1,0.010015162
43,2032,2,1,0.989984838
43,2033,1,1,0.010015162
43,2033,2,1,0.989984838
43,2034,1,1,0.010015162
43,2034,2,1,0.989984838
43,2035,1,1,0.010015162
43,2035,2,1,0.989984838
43,2036,1,1,0.010015162
43,2036,2,1,0.989984838
43,2037,1,1,0.010015162
43,2037,2,1,0.989984838
43,2038,1,1,0.010015162
43,2038,2,1,0.989984838
43,2039,1,1,0.010015162
43,2039,2,1,0.989984838
43,2040,1,1,0.010015162
43,2040,2,1,0.989984838
43,2041,1,1,0.010015162
43,2041,2,1,0.989984838
43,2042,1,1,0.010015162
43,2042,2,1,0.989984838
43,2043,1,1,0.010015162
43,2043,2,1,0.989984838
43,2044,1,1,0.010015162
43,2044,2,1,0.989984838
43,2045,1,1,0.010015162
43,2045,2,1,0.989984838
43,2046,1,1,0.010015162
43,2046,2,1,0.989984838
43,2047,1,1,0.010015162
43,2047,2,1,0.989984838
43,2048,1,1,0.010015162
43,2048,2,1,0.989984838
43,2049,1,1,0.010015162
43,2049,2,1,0.989984838
43,2050,1,1,0.010015162
43,2050,2,1,0.989984838
51,1960,1,1,0.040000001
51,1960,2,1,0.959999999
51,1961,1,1,0.040000001
51,1961,2,1,0.959999999
51,1962,1,1,0.040000001
51,1962,2,1,0.959999999
51,1963,1,1,0.040000001
51,1963,2,1,0.959999999
51,1964,1,1,0.040000001
51,1964,2,1,0.959999999
51,1965,1,1,0.040000001
51,1965,2,1,0.959999999
51,1966,1,1,0.040000001
51,1966,2,1,0.959999999
51,1967,1,1,0.040000001
51,1967,2,1,0.959999999
51,1968,1,1,0.040000001
51,1968,2,1,0.959999999
51,1969,1,1,0.040000001
51,1969,2,1,0.959999999
51,1970,1,1,0.040000001
51,1970,2,1,0.959999999
51,1971,1,1,0.040000001
51,1971,2,1,0.959999999
51,1972,1,1,0.040000001
51,1972,2,1,0.959999999
51,1973,1,1,0.040000001
51,1973,2,1,0.959999999
51,1974,1,1,0.040000001
51,1974,2,1,0.959999999
51,1975,1,1,0.040000001
51,1975,2,1,0.959999999
51,1976,1,1,0.040000001
51,1976,2,1,0.959999999
51,1977,1,1,0.040000001
51,1977,2,1,0.959999999
51,1978,1,1,0.040000001
51,1978,2,1,0.959999999
51,1979,1,1,0.040000001
51,1979,2,1,0.959999999
51,1980,1,1,0.040000001
51,1980,2,1,0.959999999
51,1981,1,1,0.040000001
51,1981,2,1,0.959999999
51,1982,1,1,0.090419462
51,1982,2,1,0.909580538
51,1983,1,1,0.099435994
51,1983,2,1,0.900564006
51,1984,1,1,0.054255514
51,1984,2,1,0.945744486
51,1985,1,1,0.051130121
51,1985,2,1,0.948869879
51,1986,1,1,0.062479164
51,1986,2,1,0.937520836
51,1987,1,1,0.106365221
51,1987,2,1,0.893634779
51,1988,1,1,0.106474161
51,1988,2,1,0.893525839
51,1989,1,1,0.029446749
51,1989,2,1,0.970553251
51,1990,1,1,0.203993923
51,1990,2,1,0.796006077
51,1991,1,1,0.101232968
51,1991,2,1,0.898767032
51,1992,1,1,0.210282541
51,1992,2,1,0.789717459
51,1993,1,1,0.031476859
51,1993,2,1,0.968523141
51,1994,1,1,0.105040176
51,1994,2,1,0.894959824
51,1995,1,1,0.009966465
51,1995,2,1,0.990033535
51,1996,1,1,0.012219806
51,1996,2,1,0.987780194
51,1997,1,1,0.019321657
51,1997,2,1,0.980678343
51,1998,1,1,0.403567192
51,1998,2,1,0.596432808
51,1999,1,1,0.168802528
51,1999,2,1,0.831197472
51,2000,1,1,0.002063316
51,2000,2,1,0.997936684
51,2001,1,1,0.006348075
51,2001,2,1,0.993651925
51,2002,1,1,0.005359055
51,2002,2,1,0.994640945
51,2003,1,1,0.004344695
51,2003,2,1,0.995655305
51,2004,1,1,0.004963478
51,2004,2,1,0.995036522
51,2005,1,1,0.002677852
51,2005,2,1,0.997322148
51,2006,1,1,0.002905411
51,2006,2,1,0.997094589
51,2007,1,1,0.001371805
51,2007,2,1,0.998628195
51,2008,1,1,0.005399469
51,2008,2,1,0.994600531
51,2009,1,1,0.001544435
51,2009,2,1,0.998455565
51,2010,1,1,0.00205096
51,2010,2,1,0.99794904
51,2011,1,1,0.003077777
51,2011,2,1,0.996922223
51,2012,1,1,0.003077777
51,2012,2,1,0.996922223
51,2013,1,1,0.003077777
51,2013,2,1,0.996922223
51,2014,1,1,0.003077777
51,2014,2,1,0.996922223
51,2015,1,1,0.003077777
51,2015,2,1,0.996922223
51,2016,1,1,0.003077777
51,2016,2,1,0.996922223
51,2017,1,1,0.003077777
51,2017,2,1,0.996922223
51,2018,1,1,0.003077777
51,2018,2,1,0.996922223
51,2019,1,1,0.003077777
51,2019,2,1,0.996922223
51,2020,1,1,0.003077777
51,2020,2,1,0.996922223
51,2021,1,1,0.003077777
51,2021,2,1,0.996922223
